id,name,category_id,brand_id,photos,thumbnail_img,video_provider,video_link,tags,description,unit_price,colors
52894,FNF Red Printed Sari,Women Apparel Saree,FNF,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Fashion-N-Fabrics-Printed-Red-Sari_d82093c6b26852b513a9935fa0c7de3b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Blue-Sari_47c8eeeb0bc4ea5f79b948fb48b7465a_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Red-Sari_603a904be750ba19cf29b3e9de3b19ab_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/Fashion-N-Fabrics-Printed-Red-Sari_d82093c6b26852b513a9935fa0c7de3b_images.jpg",YouTube,,"['red', 'sari', 'green', 'yellow', 'print', 'appliqu']",Red sari with green and yellow print and applique all over,2798.0,"['Red', 'Purple', 'Red']"
12465,Basics Men Black Checked Stoles,Men Accessories Stoles,Basics,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/77be992047e0f0cf96a79c804a894556_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/22d951833c09d2ced3a6032022bbee52_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/77be992047e0f0cf96a79c804a894556_images.jpg",YouTube,,"['wash', 'care', 'machin', 'wash', 'separ', 'cold', 'water', 'mild', 'deterg', 'bleach', 'soak', 'dri', 'insideout', 'shade', 'warm', 'iron', 'iron', 'printembroideri']",Wash care Machine wash separately in cold water using mild detergent Do not bleach or soak Line dry inside-out in shade Warm iron only Do not iron directly on print/embroidery,399.0,"['Black', 'Cream']"
12464,Basics Men Cream-Coloured Checked Stoles,Men Accessories Stoles,Basics,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/22d951833c09d2ced3a6032022bbee52_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/77be992047e0f0cf96a79c804a894556_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/22d951833c09d2ced3a6032022bbee52_images.jpg",YouTube,,"['wash', 'care', 'machin', 'wash', 'separ', 'cold', 'water', 'mild', 'deterg', 'bleach', 'soak', 'dri', 'insideout', 'shade', 'warm', 'iron', 'iron', 'printembroideri']",Wash care Machine wash separately in cold water using mild detergent Do not bleach or soak Line dry inside-out in shade Warm iron only Do not iron directly on print/embroidery,399.0,"['Cream', 'Black']"
12994,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,Boys Footwear Shoes,ADIDAS,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/39873daedc5a92eef39894b612f5cbaf_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/c15030e00dfa8bc8bed20c481d9f4e05_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/39873daedc5a92eef39894b612f5cbaf_images.jpg",YouTube,,"['run', 'like', 'hone', 'skill', 'young', 'leg', 'pair', 'duramo', 'run', 'shoe', 'light', 'weight', 'cushion', 'kid', 'energi', 'doubl', 'strideuppersynthet', 'leather', 'upper', 'perfor', 'enhanc', 'durabl', 'breathabilitytextil', 'mesh', 'cushion', 'collar', 'absolut', 'breathabl', 'comfortmesh', 'pad', 'tongu', 'collar', 'allday', 'comfortlaceup', 'snug', 'customis', 'fitergonom', 'curv', 'pad', 'footb', 'allday', 'comfortadida', 'patent', 'stripe', 'midfoot', 'enhanc', 'shoe', 'structur', 'stylemidsolephylon', 'midsol', 'absolut', 'cushion', 'ride', 'lightweight', 'comfort', 'enhanc', 'impact', 'protectionoutsoletpr', 'outsol', 'adiwear', 'heel', 'enhanc', 'durabl', 'flex', 'groov', 'eas', 'movement', 'impact', 'guidanc', 'spread', 'shock', 'enhanc', 'energi', 'returnscoop', 'heel', 'enhanc', 'cushion', 'backfoot', 'anklessho', 'carewip', 'surfac', 'damp', 'clean', 'cloth', 'remov', 'dust', 'dirtdo', 'wash', 'store', 'direct', 'sunlight']","If running is what your little one likes, then there's no better way to hone the skills of those young legs than with this pair of Duramo running shoes. Light in weight and well cushioned, kids are sure to find their energy doubling with each stride.UpperSynthetic leather upper with perforations for enhanced durability and breathabilityTextile inner with a meshed and cushioned inner collar for absolute breathable comfortMeshed and padded tongue and collar for all-day comfortLace-up system for a snug, customised FitErgonomically curved and padded footbed for all-day comfortadidas Patented 3-Stripes on the midfoot for enhanced shoe structure and styleMidsolePhylon midsole for an absolutely cushioned ride, lightweight comfort and enhanced impact protectionOutsoleTPR outsole with adiWEAR in the heel for enhanced durability, and has flex grooves for ease of movement Impact guidance system for better spread of shock and enhanced energy returnScooped heel for enhanced cushioning to the backfoot and anklesShoe careWipe surface with a damp, clean cloth to remove dust and dirtDo not wash or store in direct sunlight",1999.0,"['Black', 'White']"
45627,Park Avenue Men Grey Briefs,Men Apparel Innerwear,Park Avenue,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Park-Avenue-Men-Grey-Briefs_3b0389694dfccc2af1bd9974d38edddd_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Grey-Briefs_64053b53f13a393ce1bcf75f9f3a4e1b_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/Park-Avenue-Men-Grey-Briefs_3b0389694dfccc2af1bd9974d38edddd_images.jpg",YouTube,,"['style', 'noteon', 'largest', 'menswear', 'brand', 'india', 'park', 'avenu', 'unflinch', 'dedic', 'qualiti', 'fit', 'premium', 'comb', 'cotton', 'elastan', 'fabric', 'pair', 'brief', 'live', 'brand', 'ideal', 'stylish', 'waistband', 'blend', 'composit', 'bodi', 'enhanc', 'fit', 'product', 'detailsgrey', 'seamless', 'brief', 'elastic', 'waistband', 'brand', 'smooth', 'comfort', 'grip', 'maximum', 'coverag', 'tag', 'abrasionfre', 'comfort', 'hint', 'stretch', 'fabric', 'extra', 'supportmateri', 'care', 'cotton', 'polyamid', 'elastanemachin', 'wash', 'warmdo', 'irons', 'fitregular', 'riseth', 'model', 'height', 'waist', 'wear', 'size']","Style NoteOne of the largest menswear Brands in India, park avenue is known for their unflinching dedication towards quality and Fit. Made from premium combed cotton and elastane fabric, this pair of briefs lives up to the brand's ideals. Its stylish waistband and blended composition give you a body enhancing fit. Product DetailsGrey seamless briefs, elasticized waistband with branding for a smooth and comfortable grip, maximum coverage, tag less abrasion-free comfort, a hint of stretch in fabric provides extra supportMaterial and Care80% cotton, 15% polyamide and 5% elastaneMachine wash warmDo not ironSize and FitRegular riseThe model (height 6' and waist 32'') is wearing a size M",475.0,"['Grey', 'Grey']"
18389,Undercolors of Benetton Men Black Pack of 2 Brief,Men Apparel Innerwear,Undercolors of Benetton,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/d9a50cff8dcc95557ab250daca886cce_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/bb052d18f41476ff96a51e7449af5b6b_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/d9a50cff8dcc95557ab250daca886cce_images.jpg",YouTube,,"['final', 'product', 'deliv', 'vari', 'colour', 'print', 'display', 'herepack', 'black', 'brief', 'hot', 'winter', 'collect', 'undercolor', 'benetton', 'vcut', 'craft', 'quick', 'dri', 'soft', 'cotton', 'elastan', 'fabric', 'vcut', 'free', 'leg', 'movement', 'flock', 'print', 'label', 'waistband', 'offer', 'abrasionfre', 'comfortcraft', 'cotton', 'elastan', 'blend', 'broad', 'stretchabl', 'waistband', 'sit', 'snug', 'comfort', 'flock', 'print', 'brand', 'label', 'waistband', 'abrasionfre', 'comfortwash', 'care', 'machin', 'wash', 'delic', 'degre', 'bleach', 'dri', 'clean', 'flat', 'dri', 'shade', 'cool', 'iron', 'neededmodel', 'statist', 'product', 'size', 'model', 'waist', 'hip']","The final product delivered might vary in colour and prints from the display here.Pack of two black briefs A hot winter collection from undercolors of benetton, this V-cut brief is crafted from a quick dry soft 95% cotton and 5% elastane fabric. The V-cut of this brief allows free leg movement, while the flock print label on the waistband offers abrasion-free comfort.
Crafted from a 95% cotton and 5% elastane blend Broad and stretchable waistband in that sits snug and comfortably Flock print brand label on the front of the waistband for abrasion-free comfort
Wash care Machine wash delicate at 30 degrees Do not bleach or dry clean Flat dry in shade Cool iron if needed
Model statistics Product is a size M on a model with waist 34"" and hips 38""",649.0,"['Black', 'White']"
15763,Facit Men Sportz Charcoal Innerwear Vest,Men Apparel Innerwear,Facit,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/92a56bfcf8cd3dc809dd879bce8826b5_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/0250770a2daa964bc721bb76b8ff4420_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/e3a6354eb8412bc294c6bccd6e7aff8f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/a3ef2f0d4662565418ac8c5fefd1fb4f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/024772a0b0a7d14d946e32dcf7005828_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/92a56bfcf8cd3dc809dd879bce8826b5_images.jpg",YouTube,,"['compositioncharco', 'grey', 'melang', 'rib', 'knit', 'sleeveless', 'vest', 'premium', 'cotton', 'squar', 'necklin', 'wide', 'arm', 'hole', 'shoulder', 'strap', 'itchi', 'label', 'distress', 'graphic', 'frontfittingcomfortwash', 'caremachin', 'wash', 'warm', 'degre', 'coloursdo', 'bleachtumbl', 'dri', 'lowdri', 'cleanablelightweight', 'squar', 'neck', 'facit', 'rib', 'vest', 'craft', 'pure', 'cotton', 'fabric', 'contour', 'silhouett', 'stretch', 'eas', 'narrow', 'squar', 'neck', 'wide', 'armhol', 'accentu', 'shoulder', 'chest', 'muscl', 'vest', 'print', 'brand', 'label', 'neck', 'abrasionfre', 'comfort', 'distress', 'print', 'add', 'rug', 'style', 'team', 'tracksmodel', 'statist', 'product', 'size', 'model', 'height', 'shoulder']","CompositionCharcoal grey melange rib knit sleeveless vest made of 100% premium cotton, has a square neckline, wide arm holes, thin shoulder straps, no itchy label and distressed look graphic on the frontFittingComfortWash careMachine wash warm at 40 degrees with like coloursDo not bleachTumble dry lowDry cleanableLightweight with a squared neck, this facit ribbed vest is crafted using pure cotton that allows the fabric to contour to your silhouette and help you stretch in ease. The narrow squared neck and wide armholes accentuate your shoulders and chest muscles. The vest comes with a printed brand label on the inner neck that provides abrasion-free comfort. The distressed look print on the front adds to rugged styling. Team this with tracks.Model statistics Product is a size M on a model of height 6' and shoulders 18""",145.0,"['Charcoal', 'Grey', 'Black', 'Red', 'Navy Blue']"
13630,Hanes Men Knitted Black Shorts,Men Apparel Loungewear and Nightwear,Hanes,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/2b28f76aee348668afa525470a8e9fa6_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/8e2dac24a1451e643f24361d2d4e033c_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/b53759399455ed8a2e526d94ba7a2c51_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/9843c9ecf1524cb5d26fed10728c5d40_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/2b28f76aee348668afa525470a8e9fa6_images.jpg",YouTube,,"['composit', 'black', 'short', 'comfortsoft', 'comb', 'cotton', 'grey', 'white', 'panel', 'dark', 'grey', 'pipe', 'side', 'elast', 'waistband', 'cover', 'comfortsoft', 'fabric', 'drawstringfit', 'comfortwash', 'care', 'machin', 'wash', 'warm', 'colour', 'bleach', 'tumbl', 'dri', 'warm', 'irona', 'stylish', 'sporti', 'short', 'worn', 'beach', 'relax', 'day', 'vacat', 'product', 'hane', 'creat', 'keep', 'comfort', 'mind', 'luxuri', 'comfortsoft', 'fabric', 'retain', 'shape', 'repeat', 'wash', 'offer', 'superior', 'comfort', 'comfortsoft', 'fabric', 'cover', 'elast', 'waistband', 'assur', 'pinchfre', 'comfort', 'fit', 'customis', 'fit', 'drawstr', 'wear', 'sport', 'tshirt', 'casual', 'revel', 'comfort', 'lifestylemodel', 'statist', 'model', 'wear', 'size', 'short', 'length', 'cm', 'height', 'shoulder']","Composition Black shorts made of ComfortSoft 100% combed cotton, has grey and white panels with dark grey piping on the sides, elasticated waistband covered with a ComfortSoft fabric and a drawstring
Fit Comfort
Wash care Machine wash warm with like colours Do not bleach Tumble dry low Warm iron
A stylish and sporty short that can be worn on the beach, on a relaxed day at home or during vacations, this product from hanes is created keeping your comfort in mind. The luxurious ComfortSoft fabric not only retains its shape even after repeated washes, but also offers superior comfort. And with the ComfortSoft fabric covering the elasticated waistband, be assured of a pinch-free comfortable fit, while you can further customise the fitting with the drawstring. Wear this with Sports t-shirts or casual ones and revel in a comfortable lifestyle.
Model statistics The model wears size M in shorts, with a length of 45 cm Height: 6', Shoulders: 19""",485.0,"['Black', 'Grey', 'Red', 'Blue']"
32266,2go Active Gear USA Men Red Pele Track Pants,Men Apparel Loungewear and Nightwear,2go ACTIVE GEAR USA,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/2go-ACTIVE-GEAR-USA-Men-Red-Pele-Track-Pants_dbbedab2344cff398d428d29499f2d5c_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/80a7dcb9e5e2b9e92f1fc1b80012370f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/551c5f86f2af641cec1beb807c10a6ac_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/2go-ACTIVE-GEAR-USA-Men-Red-Pele-Track-Pants_dbbedab2344cff398d428d29499f2d5c_images.jpg",YouTube,,"['red', 'loung', 'pant', 'elast', 'waistband', 'intern', 'drawstr', 'insert', 'pocket', 'side', 'coin', 'pocket', 'insert', 'pocket', 'print', 'brand', 'logo', 'left', 'leg', 'blue', 'contrast', 'panel', 'side', 'wider', 'waistband', 'perfect', 'grip']","Red lounge pants, has an elasticated waistband with an internal drawstring, two insert pockets on the sides, coin pocket inside the right insert pocket, printed brand logo on left leg, blue contrast panel at sides and a wider waistband for a perfect grip",655.0,"['Navy Blue', 'Red', 'Charcoal']"
50030,Hanes Men Black Relaxed Sports Pants,Men Apparel Loungewear and Nightwear,Hanes,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/9f13049aa27645818ed10a06b8b8da52_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/c1b0e683c8d7ee10680b5dcd30d3b468_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/c52a01849b19491406cb3ea0ffe5e40f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/b02b01b282778ec7bc5f2b321fbe9f4e_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-Black-Lounge-Pants_4a4ad28dc2dcd5f7712ff6133e82a4f7_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-Grey-Lounge-Pants_a3cce3aae5f28f3f2c1d6f880bce811c_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-Navy-Blue-Lounge-Pants_99fb39c7df7f5ea225b6010e78ee53bf_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/9f13049aa27645818ed10a06b8b8da52_images.jpg",YouTube,,"['style', 'notetrain', 'knit', 'pant', 'hane', 'soft', 'broad', 'elast', 'waistband', 'sit', 'snug', 'waist', 'drawstr', 'customis', 'fit', 'pant', 'stay', 'dri', 'long', 'activ', 'day', 'team', 'tshirt', 'fit', 'shoe', 'sweatfre', 'workout', 'sessionproduct', 'detailsblack', 'stretchi', 'pant', 'grey', 'angular', 'panel', 'pocket', 'region', 'comfortsoft', 'elast', 'waistband', 'drawstr', 'pocket', 'side', 'grey', 'pipe', 'sidesmateri', 'care', 'comb', 'cottonmachin', 'wash', 'warm', 'colourstumbl', 'dri', 'lowsiz', 'fitregular', 'fitth', 'model', 'height', 'waist', 'wear', 'size']","Style NoteTrain better in these knitted pants from hanes. The soft and broad elasticated waistband sits snug around your waist, while the drawstring allows you to customise the Fit. These pants stay dry during long active days. Team it with t-shirts and fitness shoes for a sweat-free workout session.Product DetailsBlack stretchy pants with grey angular paneling at the side pocket region, ComfortSoft elasticated waistband with drawstrings, pockets at the sides and grey piping along the sidesMaterial and Care100% combed cottonMachine wash warm with like coloursTumble dry lowSize and FitRegular FitThe model (height 6' and waist 32"") is wearing a size M",599.0,"['Black', 'Grey', 'Navy Blue', 'Grey', 'Black', 'Grey', 'Navy Blue']"
