id,name,logo,top,slug,meta_title,meta_description,created_at,updated_at
381,Lencia,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6Kv2zUMcepvh1pA6J8vZ39Ge0EyqimrzM4cu-oUMKfzyYTtNomo01jGm6kOk&s,0,,,,,
382,ToniQ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_VxgSyPzPebB4quS_CzQ2j04zAD_D8PP5HrZBz4qgtIjcJypRpeGTFAI2z7Y&s,0,,,,,
383,Red Rose,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeHyUpZc84HNHQ15KL_FsWp_oU-sEvCkWeDsd7dUcuuJGG4Dd_3tjl8l6vpHk&s,0,,,,,
384,Mod-acc,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRN9CnnIZbJ6gFCRHKgE2tW65DmU4z_opsgR1dGflgt7GYTW7YEjkJTDjtLwA&s,0,,,,,
385,Morellato,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfBubP1Ui_N1yQfGTrv-OYRDbml1XCG0Khy28yNHket_gKCAOK2fe-0u1g6rs&s,0,,,,,
386,Just Cavalli,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2StUERQ8dE1Cgw5BFyrxRQBfBSEM2SWRquMMdNq1kZqD84-IM13UQB2juxSM&s,0,,,,,
387,Fiorelli,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTp-BAhKH2aND8A2EXZsUwMkI65HUmim8BnbXRoSFaM8QVK4lZkxVU-ltcV4w&s,0,,,,,
388,JAG,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9hX4bI3Kwm0yFPuPkn1oFZqe9c75nCyuJ6wf2ZN3Pgj5hYa3fthJ_aez-yN4&s,0,,,,,
389,FNF,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0seYoXR7Z5rolVO4iHBKx-HnIf4zgPUtvqxBsg5B6Ryw1oSm0j4Pd_u-hfw&s,0,,,,,
390,Smugglerz,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqvUAIzFTX4woVxfoZQ2GMeQkIjyg0-tD0WxW-YCB_j27Gb6nE4ghB9UuEs-s&s,0,,,,,
391,Ayaany,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-wNO42RrbdRPzmhBD5q0RsSAKyKkRyCMbbCrBiJN1-q6mNeLfhFxW4va5Ww&s,0,,,,,
392,Garfield,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjT8aSE0-JQN7qHPF40JKwpL1qQh1kwbJkKC31yXyeLULIs7UuChY_KVu0DWQ&s,0,,,,,
393,Avon,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzbEnTReGG5hzcayxAB203px2mmlpwOone_7VJ2fV6mpCAfUQ7o6Y0sx-lHg&s,0,,,,,
394,F Sports,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSC_Fhvf9Za7FapaoRtWYlIGos_VDeZlzBgxrTY6tPE3b-qdpOBRyw_xB_XW3U&s,0,,,,,
395,Sushilas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSew4Echq7fdHDSp7itX8XKPflhhQddBaqfOwRjne5Wy_osmtQaN55gBYTvmZ4&s,0,,,,,
396,Ivory Tag,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbCpzJwV3h5RoBleHC6qUa5Dr-rNP2KjGdykKhf302ByhVGPn2j9zNYzFTlA&s,0,,,,,
397,Lakme,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2gN-jEa8gz6NJIaduGhvlyiI2ZpUtJ4fJNojPErJ1MHcll5YzKN8nReoSfIY&s,0,,,,,
398,Ponds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTk4kBzF9yAFL4SUf6rQiNBi1uCd7GD8OqcoxPBfiEtVHir3e634Kd5lNRTmpQ&s,0,,,,,
399,Smartoe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPT3vXTZ-jlb9JntSKMdTTEA8VIr5SzQc8bfmSc0U36idKsyI_5pTol-9_RQ&s,0,,,,,
400,Revlon,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPjP8XbF1U7NyO1bU4f5lFpz9CNJ-Qun3HJnHyAfIF5wHm82orjZlRmVCioA&s,0,,,,,
401,Colorbar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRizQSE11A4BYaN91phq6YzpbPKRNas1PNMOPVAq-oyUGsKsOy3gjLvaWdw1A&s,0,,,,,
402,Biara,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRug4QrI3nxnnH18evbPsDhUL8NZ-vEZe4EGGAD5U0qfsS-smOOf7uoNajmBCs&s,0,,,,,
403,Tommy Hilfiger,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-vpIe9wHnT0j8CSm0B93dE_JSPuS56C0DvK6vSVBt6mW2ky6bwMMxC2P26A&s,0,,,,,
404,Streetwear,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgxsQuy9q4jzCSSWGE8RUAeZT1kQcRn6uSC0-ueHbwpwQ3CFJn32ZbdTqFu4k&s,0,,,,,
405,Olay,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZ8Y1wqlY8dOkEvbSxj2V_Fg9sxzya0VBuI8M6KiuWEds9fX1aPzdEbkRIXAE&s,0,,,,,
406,Horsefly,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRw7-VgeV74uD4OQfYlkDAfPQ8OZ9m6zOfVR8WvKXI9gOwC3B9-et3p8EhH2Q&s,0,,,,,
407,HM,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTV2kzkwO7HvWocXO9y6_UErhC5YPRGckP-mN90HwiHvZ178GuTGuzbvWbVcA&s,0,,,,,
408,Elle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbxn_4kj0WnznFttHQspD2cFxXnvldJo5kdSxuNvReoooVzRwqxxRwM0iBGG4&s,0,,,,,
409,Lotus Herbals,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQuHNOW56Eovb9uboNay2kjj-xVZY-H7iv7gtwinGixSVFUXZkNkh_O8mlJoE&s,0,,,,,
410,Biotique,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQ58Ty8ZHOFf5PfrNC01UO5OX0k9xEE_HCsQhzWECdeUhMKL5uIPlmwnE_uj8&s,0,,,,,
411,Fruit of the loom,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRifolgXS4HTyYbvMcfyTZVSMGvW5hwkk4iX_KSEmR53qey2I1Vo6LWbDuhPBg&s,0,,,,,
412,Rreverie,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEMrY7PmAfCeLsYZMaVSKnlng-NDMDrWjYEvqDqKhjiJ8rbolT5_8TZ-OSWrg&s,0,,,,,
413,Rocky S,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKKFvrD-U_EexdVlgGDknIGmY9GBAiAgpJ2pSjyBDPtbE3J7H7a4KtN7hF_yQ&s,0,,,,,
414,Alayna,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqBwGqQ6rmPQELqBW-PePPBSXMiK1YkvVz0cJgnPbGfEIgAw6lphnAME0aRA&s,0,,,,,
415,FCUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBLC6c0WqgehxAeDLlJCi7KYHzZckfCAkskWMvr35FDvpWxqgcOKqKf80BI7I&s,0,,,,,
416,Hakashi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-r3DSW-OytfyiIfhULFIdMhn-yOHILt8XyKabDvN9b7Mv9-kauxo_BJyQ2Sc&s,0,,,,,
417,Taylor of London,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRj4QKatyLljpw3eCK0la48ovNCQfbvQbiZEGe_oKd0ofUbfK3PB-MFTEO2RQ&s,0,,,,,
418,Denim,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZpSi9d5Od6djRG8uo2CHT5eACcu8wf9Mxj7mCuFZa_P7Y99HxgivPo61bhHE&s,0,,,,,
419,Colour me,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkOYIaWtEM-bYAZFQIo-bxR-8NEB3xZ-XijV0zbbIp097pflKqWjZhs1qaUQ&s,0,,,,,
420,Cavallini,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6-G9eZBDyqe_d8FFtuCk1sXioonIM3nTgzzMbLLcwxCVJbuB7NtaxIE_uvA&s,0,,,,,
421,BRUT,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzeJfdmarsndG2ikYBfh28Eso6onGNmh6n2E5asKKkK_WYSwQ1qvJW-V61Jb8&s,0,,,,,
422,Peri Peri,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIrGQ9Nnan6w4JFehJbkMaPicVm0O-1TLgeCRzwjtvoF34mB5JgsQgFwDRbQ&s,0,,,,,
423,Avirate,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT11sBrT5yzseiGFCVTrE7lPWrD3XbW4nhvDumdEHxaySqkurPrMKEaBGhq5w&s,0,,,,,
424,Valley of Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2OECx-PhYuc8kpYFtBnhb4xh8Q0f2m8WS4sevR0hcAUigqVE8sdm6xrOt3Q&s,0,,,,,
